"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf"
"proposal_intercept[1]",-0.635573,-0.0174603,0.49042,-0.0527064302653312,0.262774536052191,NA,0.00327321947939858,1.2,6445,0.146543831754385,1.00068983893636
"proposal_intercept[2]",-0.572647,0.0002888395,0.542584,0.00208101629958006,0.256962308739283,NA,0.00229785064295927,0.9,12505,0.106143861746587,1.00102735195718
"proposal_intercept[3]",-0.51476,0.00621252,0.584705,0.0187636742013669,0.256293240434657,NA,0.00265865125529162,1,9293,0.107474971987444,1.00050283079512
"proposal_intercept[4]",-0.662599,-0.02687795,0.480577,-0.0688236517768291,0.267313506906798,NA,0.00339235406706692,1.3,6209,0.152872221376393,1.00073875577969
"proposal_intercept[5]",-1.10937,-0.182003,0.256888,-0.296910512599451,0.377109381119386,NA,0.00829645600392736,2.2,2066,0.492990101498363,1.00101942735707
"proposal_intercept[6]",-0.685464,-0.0318835,0.424541,-0.0754632888743655,0.261089784020557,NA,0.00271061155974046,1,9278,0.13077259661345,1.0000436584463
"proposal_intercept[7]",-0.662645,-0.03124765,0.461371,-0.075440751562293,0.264155279299601,NA,0.00304198054822098,1.2,7541,0.160255248687376,1.00120254180861
"proposal_intercept[8]",-0.862496,-0.09307385,0.31444,-0.173553031065525,0.29953033282383,NA,0.00475332352963565,1.6,3971,0.301846289436197,1.0004564342853
"proposal_intercept[9]",-0.417855,0.0349105,0.704618,0.0875984981599633,0.270985809780481,NA,0.00330731252587059,1.2,6713,0.181729751088894,1.00088689783352
"proposal_intercept[10]",-0.677716,-0.02919605,0.433457,-0.0731527130312433,0.26092013019416,NA,0.00254507955830541,1,10510,0.128547184670389,1.00009223676587
"proposal_intercept[11]",-0.569327,-0.001799255,0.543357,-0.0102990482523711,0.258419129876672,NA,0.00265739073246663,1,9457,0.120289975426486,1.00046159468236
"proposal_intercept[12]",-0.474501,0.0171966,0.6223,0.0510185278328762,0.256569075444615,NA,0.00225407407357724,0.9,12956,0.103889337355576,1.00025865723979
"proposal_intercept[13]",-0.802833,-0.05535085,0.375185,-0.12201988350541,0.285665414139479,NA,0.0038232185598578,1.3,5583,0.226250158480258,1.00299032937118
"proposal_intercept[14]",-0.543424,0.001769435,0.556404,0.00619281799280673,0.257519256089749,NA,0.0023217338612572,0.9,12303,0.100746667488031,1.00092635850326
"proposal_intercept[15]",-0.772773,-0.06175545,0.376735,-0.131297792181842,0.286782660577627,NA,0.00431602161298074,1.5,4415,0.249770659397885,1.00161249712664
"proposal_intercept[16]",-0.45705,0.02750635,0.683773,0.0748692576197374,0.268045432644494,NA,0.0036953520241369,1.4,5261,0.169535321934873,1.00053914289309
"proposal_intercept[17]",-0.443259,0.01854235,0.65104,0.0546127940704539,0.25851980365423,NA,0.00266108927584423,1,9438,0.11649010530978,1.00023754098402
"proposal_intercept[18]",-0.564761,2.85315e-05,0.554014,-0.0025935922489015,0.259181503278501,NA,0.00244670971313577,0.9,11221,0.102222294579836,1.00064612849232
"proposal_intercept[19]",-0.896375,-0.0992915,0.333695,-0.18691174866597,0.312466647641542,NA,0.0056739040787205,1.8,3033,0.344450371509893,1.00117442496889
"proposal_intercept[20]",-0.533648,0.00276885,0.581235,0.00737458261865513,0.257869319080825,NA,0.00256346508892139,1,10119,0.111647201797026,1.0000366153919
"proposal_intercept[21]",-0.695614,-0.03113155,0.444832,-0.0789701097312208,0.271263281193214,NA,0.0035722041584411,1.3,5766,0.181579698602394,1.0003648871252
"proposal_intercept[22]",-0.211642,0.1772435,1.16754,0.297861839347842,0.380081743729766,NA,0.0085339983016608,2.2,1984,0.49815112184371,1.00079391548466
"proposal_intercept[23]",-0.314984,0.08921845,0.88029,0.169672134123824,0.29900972878579,NA,0.00456667813487662,1.5,4287,0.290897797513398,1.00140247433971
"proposal_intercept[24]",-0.518988,0.005042805,0.600482,0.018075124185303,0.258781964557155,NA,0.00294450250474021,1.1,7724,0.110341126731462,1.00031807951573
"proposal_intercept[25]",-0.682603,-0.0257377,0.465273,-0.0681175832192319,0.265343400664976,NA,0.00266774774360827,1,9893,0.144943398467498,1.0012015944143
"proposal_intercept[26]",-0.758536,-0.05624725,0.370783,-0.119986816099783,0.276797451409417,NA,0.00388426993271271,1.4,5078,0.202686889350171,1.0006634403108
"proposal_intercept[27]",-0.579445,-0.006340705,0.519568,-0.0236022518955153,0.258191096711098,NA,0.00262876023335544,1,9647,0.1022674961044,1.00096398650004
"proposal_intercept[28]",-0.41489,0.0415276,0.709282,0.0966746057881937,0.270897430108615,NA,0.00334019013204631,1.2,6578,0.167581318227058,1.00037184557132
"proposal_intercept[29]",-0.439416,0.0318345,0.694481,0.0821372681153498,0.269043118549543,NA,0.00298937007068386,1.1,8100,0.164264086460126,1.00055350574076
"proposal_intercept[30]",-0.51765,0.003337655,0.59255,0.0154724219597533,0.257246283528106,NA,0.00221062357139517,0.9,13542,0.0988898938104368,1.00084921161562
"proposal_intercept[31]",-0.610952,-0.002929655,0.489942,-0.0145103682688497,0.253709962235335,NA,0.00216106457298959,0.9,13783,0.0855059661628862,1.00045242487667
"proposal_intercept[32]",-0.326256,0.08525885,0.861039,0.169762594927112,0.301954378299133,NA,0.00507022545400102,1.7,3547,0.298145070035269,1.000159167564
"proposal_intercept[33]",-0.602014,-0.00916309,0.518621,-0.0258604150527886,0.260546337967446,NA,0.00303373918384782,1.2,7376,0.104799922206781,1.00096100722
"proposal_intercept[34]",-0.426835,0.03732375,0.711017,0.0912260891259901,0.271774802671267,NA,0.00315897266915914,1.2,7402,0.168842047951095,1.00068239223755
"proposal_intercept[35]",-0.45929,0.02639015,0.70525,0.0749057583906245,0.279107618820812,NA,0.00318081597537834,1.1,7700,0.196566857068527,1.00772917283195
"proposal_intercept[36]",-0.481794,0.01216055,0.615877,0.040241230103687,0.257915746607228,NA,0.00219000568996383,0.8,13870,0.0941140075858538,1.00030394149492
"proposal_intercept[37]",-0.533091,0.0002128665,0.573811,0.00494114638821424,0.258610111447424,NA,0.00266109524885184,1,9444,0.119339773950522,1.0005810589119
"proposal_intercept[38]",-0.452677,0.02807735,0.657544,0.071185541902732,0.262873282547322,NA,0.00282996976566817,1.1,8628,0.137861021457675,1.00023839451041
"proposal_intercept[39]",-0.502309,0.00845339,0.595172,0.0304128433891692,0.257062214728424,NA,0.0023780542421558,0.9,11685,0.0977118462673544,1.0003206965889
"proposal_intercept[40]",-0.421079,0.03791685,0.7059,0.0904299828556508,0.270191296463039,NA,0.0035741177435899,1.3,5715,0.18497442886704,1.00038226077859
"proposal_intercept[41]",-0.351732,0.06397235,0.81432,0.134921446408834,0.287306651191047,NA,0.0040304986836144,1.4,5081,0.243625148597175,1.00141300486747
"proposal_intercept[42]",-0.675629,-0.0335511,0.44853,-0.083529438689902,0.267070913505698,NA,0.00317063081850082,1.2,7095,0.153475992420782,1.00026980567162
"tau_proposal",4.78604e-05,0.243713,0.551183,0.257538606243535,0.166208355926629,NA,0.00511627622103981,3.1,1055,0.838732445567135,1.00114095472791
"tau_assessor",0.0326741,0.629822,0.990077,0.579006132648925,0.28592724215794,NA,0.012778994998854,4.5,501,0.910998276346861,1.00125464666057
"rank_theta[1]",4,24,42,23.455175,11.6033683330873,35,0.0926645345511958,0.8,15680,0.0628178851412583,1.00018372848564
"rank_theta[2]",1,21,40,21.4077,11.6222806559294,24,0.0819100930713542,0.7,20133,0.0548226796534743,1.00016020143564
"rank_theta[3]",1,20,40,20.735575,11.68194830143,15,0.0827228818922065,0.7,19942,0.0519547580950317,1.00045411756629
"rank_theta[4]",4,25,42,24.11025,11.6412942979216,39,0.110933605406114,1,11012,0.0714892128915484,1.00031207061425
"rank_theta[5]",8,35,42,31.171175,10.9918103430115,42,0.178934439792811,1.6,3774,0.218691857334077,1.00029042622932
"rank_theta[6]",3,26,41,24.315925,11.4726808965714,41,0.0809824155756819,0.7,20070,0.0545034217115629,1.00000968662768
"rank_theta[7]",4,26,42,24.3998500000001,11.5060366633993,37,0.0938239633630954,0.8,15039,0.0701338703545018,1.0002723817345
"rank_theta[8]",6,30,42,27.75135,11.3754498020495,42,0.131165421766345,1.2,7521,0.125085346896384,1.00000736352394
"rank_theta[9]",1,17,39,18.28915,11.5938993759678,2,0.0997110965072511,0.9,13520,0.0775085595364135,1.00021086024022
"rank_theta[10]",4,25,42,24.253575,11.5894535076156,39,0.0919213562015724,0.8,15896,0.0653187692077921,1.00003219791619
"rank_theta[11]",1,22,40,21.88605,11.6244653039327,16,0.0895281373823895,0.8,16859,0.0551402805656653,1.00009216771998
"rank_theta[12]",1,19,39,19.5777,11.4783015509771,9,0.0743026497961778,0.6,23864,0.045199755233995,1.00002178547881
"rank_theta[13]",5,28,42,25.867,11.5368946644435,42,0.108795608931444,0.9,11245,0.0832567104636949,1.00009755333756
"rank_theta[14]",1,21,40,21.216375,11.6255896933338,10,0.0887390341962039,0.8,17163,0.0529129846106188,1.0002743201872
"rank_theta[15]",5,28,42,26.254075,11.4444001700289,42,0.109915173480453,1,10841,0.0890809659173062,1.00015175783145
"rank_theta[16]",1,18,39,18.76995,11.6434623825087,3,0.112740142010129,1,10666,0.0682099042072443,1.00027795564265
"rank_theta[17]",1,19,39,19.51545,11.5888143834031,3,0.0884026885872154,0.8,17185,0.0608907392467978,1.00008327451835
"rank_theta[18]",1,22,40,21.5211999999999,11.717016803439,22,0.0828203121574104,0.7,20015,0.0534215259765819,1.0006279888933
"rank_theta[19]",6,31,42,28.09295,11.3314593211452,42,0.129886321026151,1.1,7611,0.13506674081183,1.00008462382302
"rank_theta[20]",1,21,40,21.100875,11.6657255009326,17,0.0882102355256879,0.8,17490,0.052546727605903,0.999993864459292
"rank_theta[21]",4,26,42,24.401875,11.6328201459055,39,0.101576760161264,0.9,13115,0.0754819632595241,1.00018667954745
"rank_theta[22]",1,8,35,11.847475,10.9600713594151,1,0.187052946485242,1.7,3433,0.226549520149581,1.00025436708594
"rank_theta[23]",1,13,37,15.43075,11.3833494171789,1,0.130165147277796,1.1,7648,0.114601495022007,1.00068565631369
"rank_theta[24]",1,20,40,20.830425,11.6947290899187,17,0.0921091046514076,0.8,16120,0.0503102367888698,1.00008692165256
"rank_theta[25]",4,25,42,24.08995,11.5538649936898,40,0.0845100232299387,0.7,18691,0.0589638001699424,1.00008787939343
"rank_theta[26]",5,28,42,25.90495,11.4783495899991,40,0.115608081021711,1,9858,0.0835327591045743,1.00004249307252
"rank_theta[27]",1,23,40,22.362525,11.6684019649002,34,0.0990210441894527,0.8,13886,0.056150420953343,1.00040506189798
"rank_theta[28]",1,17,38,18.01475,11.5538941378759,4,0.0995572398382225,0.9,13468,0.0736004253963198,1.00011834707316
"rank_theta[29]",1,17,39,18.499325,11.5965668002825,9,0.0918872850430405,0.8,15928,0.0749643429776194,1.00023583848336
"rank_theta[30]",1,21,40,20.8677,11.610526121495,24,0.0845756029312322,0.7,18846,0.0507216143448718,1.00004880419527
"rank_theta[31]",1,22,40,21.962875,11.5941216711662,27,0.0841611620911732,0.7,18978,0.044422690544424,1.00005120153807
"rank_theta[32]",1,13,37,15.488875,11.3555977374322,1,0.127547182210593,1.1,7926,0.119791803158851,1.00017379957584
"rank_theta[33]",4,23,42,22.56905,11.6550966589491,33,0.0904756172381927,0.8,16595,0.0510033815952639,1.00042740730359
"rank_theta[34]",1,17,38,18.186275,11.5747602999492,3,0.0920756585314206,0.8,15803,0.0652293160155255,1.00021788277813
"rank_theta[35]",1,18,39,18.92815,11.6824547750564,1,0.103049553412328,0.9,12852,0.064699452381201,1.00007493240418
"rank_theta[36]",1,19,39,20.029125,11.5734621164128,11,0.0801476366909653,0.7,20852,0.0486205870015597,0.999993776549855
"rank_theta[37]",1,21,40,21.3813499999999,11.661171542797,20,0.0846352926073292,0.7,18984,0.054551829377407,1.00014385855696
"rank_theta[38]",1,18,39,18.855075,11.5221586843741,5,0.0838819454999431,0.7,18868,0.0625814545505927,1.00000514720716
"rank_theta[39]",1,20,39,20.37625,11.6259780243051,12,0.0848756319814139,0.7,18763,0.0540279041344411,1.00005485453844
"rank_theta[40]",1,17,38,18.1489500000001,11.536257669995,2,0.105800738678531,0.9,11889,0.0737238652619746,1.00011685473303
"rank_theta[41]",1,15,38,16.5822000000001,11.457262975156,2,0.113168112337271,1,10250,0.091249086144119,1.00059080960392
"rank_theta[42]",4,26,42,24.55075,11.5827491745033,42,0.0987786990560538,0.9,13750,0.0693881153765118,1.00017357116725
"assessor_intercept[1,1]",-1.13705,-0.303468,0.507053,-0.301431038160325,0.410862646659575,NA,0.00458093004280264,1.1,8044,0.136144609279378,1.00018413301706
"assessor_intercept[2,1]",-1.65021,-0.1940905,1.26266,-0.192484342118058,0.694144512085171,NA,0.00396565677510271,0.6,30639,0.0216415880205886,1.00017842836083
"assessor_intercept[3,1]",-1.62842,-0.1968165,1.23332,-0.192278391386262,0.68535108087072,NA,0.00380594357486562,0.6,32427,0.0173827258345169,1.00018384086749
"assessor_intercept[4,1]",-0.700484,0.180763,1.13664,0.190952583129935,0.481968630474275,NA,0.0120460982777978,2.5,1601,0.370022741036978,1.00075873201941
"assessor_intercept[5,1]",-1.6175,-0.2005845,1.27345,-0.196816912865799,0.693373494438812,NA,0.00378216974476669,0.5,33609,0.0243836000841684,1.00011829378941
"assessor_intercept[6,1]",-1.65985,-0.199061,1.23615,-0.19437914740817,0.69244936490036,NA,0.00388669293377215,0.6,31741,0.0185672415179143,1.00030474209007
"assessor_intercept[7,1]",-1.58907,-0.1950345,1.27915,-0.18709420142106,0.685980541986947,NA,0.00378840017672572,0.6,32788,0.0236430403628634,1.0002252885173
"assessor_intercept[8,1]",-1.61544,-0.191884,1.26908,-0.18692786230126,0.689982258404168,NA,0.00379857404460611,0.6,32994,0.0141457763902704,1.00011792331881
"assessor_intercept[9,1]",-1.61557,-0.1931645,1.25514,-0.190461447060192,0.687923639685298,NA,0.00378618836884921,0.6,33012,0.0212153339181378,1.00016685205188
"assessor_intercept[10,1]",-1.80721,-0.7657095,0.248628,-0.779717151667936,0.576099216901094,NA,0.0184453795828756,3.2,975,0.53801635613041,1.00044115965106
"assessor_intercept[11,1]",-1.68166,-0.192376,1.22417,-0.191427474183673,0.692508269201988,NA,0.00386868501903563,0.6,32042,0.018091414232771,1.00017457865056
"assessor_intercept[12,1]",-1.61628,-0.1954145,1.28323,-0.190994770686451,0.694196007820616,NA,0.00372130204498371,0.5,34800,0.0208136319256227,1.00022630074607
"assessor_intercept[13,1]",-1.60901,-0.1880685,1.24479,-0.18148373235214,0.684805390932902,NA,0.00409388502302747,0.6,27981,0.021759785574463,1.00008084011543
"assessor_intercept[14,1]",-1.1539,-0.337149,0.481408,-0.335674952171865,0.410167853939252,NA,0.00499239510677959,1.2,6750,0.156970702603688,1.00015581314491
"assessor_intercept[15,1]",-1.58951,-0.1917665,1.32352,-0.18632425223626,0.690513879029718,NA,0.00373072711159591,0.5,34258,0.0172246028955068,1.0001981056183
"assessor_intercept[16,1]",-1.65514,-0.1968015,1.20141,-0.193581579258488,0.687281277123612,NA,0.00410305982115743,0.6,28058,0.0229010466369376,1.0001370896378
"assessor_intercept[17,1]",-1.6506,-0.190854,1.26228,-0.188556288161432,0.692297035584378,NA,0.00377424242921211,0.5,33645,0.0179582025854679,1.00017144011877
"assessor_intercept[18,1]",-1.6219,-0.196558,1.27169,-0.190835767075472,0.691416250297618,NA,0.00392636531566599,0.6,31010,0.0203409049385593,1.00012095252042
"assessor_intercept[19,1]",-1.6692,-0.1932145,1.23029,-0.187508617154129,0.693321736799,NA,0.0038511682036317,0.6,32410,0.0204939897259584,1.00009493903517
"assessor_intercept[20,1]",-1.16711,-0.334121,0.484718,-0.330491158801058,0.410956743478084,NA,0.00499215736207402,1.2,6777,0.14458544759672,1.00031859446316
"assessor_intercept[21,1]",-1.13018,-0.300518,0.51249,-0.291662265368737,0.410320331099516,NA,0.00484079427021221,1.2,7185,0.141129774391629,1.00045365303797
"assessor_intercept[22,1]",-0.588662,0.454047,1.67719,0.497957583319695,0.653784225938122,NA,0.0219204635165232,3.4,890,0.628553260460962,1.0011601794566
"assessor_intercept[23,1]",-1.6431,-0.191698,1.26785,-0.186533765619615,0.692467976866096,NA,0.00375386822686716,0.5,34028,0.0184415698075958,1.00016058908421
"assessor_intercept[24,1]",-1.70439,-0.1910785,1.16639,-0.183843275982533,0.685055534593156,NA,0.00382623397788236,0.6,32056,0.0193817298107916,1.0004184574552
"assessor_intercept[25,1]",-1.5704,-0.202641,1.27753,-0.194083984221845,0.684585420629254,NA,0.00378993838073875,0.6,32628,0.0220660309233875,1.00013959583614
"assessor_intercept[26,1]",-1.57359,-0.1880535,1.29799,-0.179521425892575,0.688716133491828,NA,0.00372177442848203,0.5,34244,0.0181205139578007,1.00036023080126
"assessor_intercept[27,1]",-0.710629,0.159685,1.08283,0.168786358679759,0.474400483718736,NA,0.0114418507706216,2.4,1719,0.353601274050403,1.00112674414191
"assessor_intercept[28,1]",-1.65746,-0.192785,1.23528,-0.186365064162057,0.693004569070592,NA,0.00397629084133594,0.6,30375,0.0224878616653978,1.00007283959296
"assessor_intercept[29,1]",-1.65564,-0.191039,1.25143,-0.184488540885117,0.693122309556795,NA,0.00387520347418844,0.6,31991,0.016503464129497,1.00004209959546
"assessor_intercept[30,1]",-1.13898,-0.333202,0.496976,-0.334111970803538,0.408814021000313,NA,0.00461092818248499,1.1,7861,0.140843037096804,1.00043910422557
"assessor_intercept[31,1]",-1.63294,-0.1902345,1.26723,-0.184080592943812,0.691383136365189,NA,0.00393132369082597,0.6,30929,0.0224928129200016,1.00022662401334
"assessor_intercept[32,1]",-1.65197,-0.197361,1.24167,-0.191808420876671,0.688168626841911,NA,0.00387996685857826,0.6,31458,0.0189835683332421,1.00018788264428
"assessor_intercept[33,1]",-1.65759,-0.1961235,1.23027,-0.187932618508743,0.69083917381328,NA,0.00390470075052748,0.6,31302,0.0189371270201652,1.00015650910846
"assessor_intercept[34,1]",-1.65959,-0.191709,1.25017,-0.186541027299345,0.695085473684895,NA,0.00376108005400108,0.5,34155,0.0193675111598403,1.00007751664648
"assessor_intercept[35,1]",-1.61425,-0.1910235,1.28031,-0.188795983371825,0.691492574510263,NA,0.00382964836817185,0.6,32603,0.0227684296345167,1.0000821504529
"assessor_intercept[36,1]",-1.61171,-0.1935965,1.24226,-0.189488146896002,0.686193221822955,NA,0.00387023220407224,0.6,31435,0.0223333090862332,1.00005802029046
"assessor_intercept[37,1]",-1.93746,-0.805205,0.259504,-0.824662398258542,0.605773016192666,NA,0.0196907899967827,3.3,946,0.575940809259094,1.00094194468923
"assessor_intercept[38,1]",-1.65578,-0.1882805,1.23047,-0.185477322254418,0.692144603408031,NA,0.00383916374987107,0.6,32503,0.0153673986964402,1.00039893865677
"assessor_intercept[39,1]",-1.17559,-0.343979,0.46555,-0.34432360658646,0.411890295310829,NA,0.00507300667078347,1.2,6592,0.152851276937064,1.00020492030989
"assessor_intercept[40,1]",-0.744512,0.1054825,1.00179,0.113135603927577,0.458252154015692,NA,0.00986226623769738,2.2,2159,0.305111482080138,1.00026675941275
"assessor_intercept[41,1]",-1.61424,-0.192522,1.28506,-0.187708586517575,0.696304645840555,NA,0.00395299225772546,0.6,31027,0.0245453000136544,1.00011147241344
"assessor_intercept[42,1]",-1.61335,-0.192662,1.26766,-0.187028166787053,0.688611916710854,NA,0.0040275065606752,0.6,29233,0.0232373779298928,1.00007643776334
"assessor_intercept[1,2]",-1.11151,-0.269658,0.541434,-0.267895344351541,0.418292861749576,NA,0.00596049983889812,1.4,4925,0.168148918221931,1.0001188219275
"assessor_intercept[2,2]",-1.59487,-0.12166,1.31054,-0.1257005584038,0.696005110479262,NA,0.00388266114339272,0.6,32134,0.0224964592874782,1.000067934911
"assessor_intercept[3,2]",-1.16094,-0.3068445,0.522482,-0.30317408978559,0.426293387557022,NA,0.00664311480441989,1.6,4118,0.18806840215466,1.0001920823811
"assessor_intercept[4,2]",-1.59349,-0.12252,1.31132,-0.132990224386675,0.695727755794129,NA,0.00399247601084456,0.6,30366,0.0248889170830997,1.00018576102341
"assessor_intercept[5,2]",-1.59271,-0.119856,1.34418,-0.126072411515933,0.69950203416512,NA,0.00404336426067481,0.6,29929,0.018708346669117,1.00008093985533
"assessor_intercept[6,2]",-1.67199,-0.131835,1.24387,-0.133663240697753,0.695694101183547,NA,0.00384443392232748,0.6,32747,0.0195299664978614,1.00008589409965
"assessor_intercept[7,2]",-1.0771,-0.2668695,0.568502,-0.26183952909649,0.414376311220434,NA,0.0057377031290849,1.4,5216,0.163666434931762,1.00040541306071
"assessor_intercept[8,2]",-1.63502,-0.127118,1.27588,-0.12953649326229,0.697510661238751,NA,0.00383059249747239,0.5,33157,0.0237725218295968,1.00006369469602
"assessor_intercept[9,2]",-0.509718,0.6111205,1.79283,0.630852635967127,0.669127325025823,NA,0.0232248136352494,3.5,830,0.638637870904223,1.00077609342143
"assessor_intercept[10,2]",-1.62666,-0.1227205,1.2642,-0.126775529755065,0.6916163378331,NA,0.00389351058306828,0.6,31554,0.0257280455555225,1.00014800959026
"assessor_intercept[11,2]",-1.61803,-0.1266605,1.30411,-0.13338962145308,0.698974175319806,NA,0.00383783015285948,0.5,33170,0.0209689111316959,1.00029460092932
"assessor_intercept[12,2]",-1.57158,-0.125476,1.31485,-0.129056662560165,0.695612917118621,NA,0.00403722067104606,0.6,29687,0.0218961553707024,1.00010093287736
"assessor_intercept[13,2]",-1.58567,-0.131642,1.35336,-0.135857109746017,0.701571426028649,NA,0.00406096884383526,0.6,29846,0.0212410151808766,1.00013345041273
"assessor_intercept[14,2]",-1.60504,-0.1287415,1.29357,-0.130294843439383,0.697301189113735,NA,0.00396533702105188,0.6,30923,0.0238393274729748,1.00018768144354
"assessor_intercept[15,2]",-1.58927,-0.126942,1.3108,-0.13124743758366,0.695167581505641,NA,0.00417151400956467,0.6,27771,0.0235490655180657,1.00005368675539
"assessor_intercept[16,2]",-1.59787,-0.12627,1.31878,-0.130030678841255,0.700195014015687,NA,0.0041064935905468,0.6,29073,0.0249506329536046,1.0002740352833
"assessor_intercept[17,2]",-1.53963,-0.127097,1.3849,-0.126651945046933,0.69954936110186,NA,0.0039592332820859,0.6,31219,0.0260961538820563,1.00017058451618
"assessor_intercept[18,2]",-1.63173,-0.1265905,1.2931,-0.130892756790085,0.699840979413912,NA,0.00395675179282486,0.6,31284,0.0230643686862093,1.0003268829298
"assessor_intercept[19,2]",-1.60763,-0.126027,1.30308,-0.13131751847894,0.695085549486534,NA,0.00415571965652968,0.6,27976,0.0238661177583559,1.00008631207494
"assessor_intercept[20,2]",-1.59489,-0.127171,1.321,-0.130541496682695,0.697040202471916,NA,0.00418051556348582,0.6,27801,0.0198248664089827,1.00024156510105
"assessor_intercept[21,2]",-1.5881,-0.1275895,1.30216,-0.130425239834243,0.694517109063463,NA,0.00404221691091249,0.6,29521,0.0251992453302347,1.00009520819366
"assessor_intercept[22,2]",-1.64728,-0.126991,1.26811,-0.132272120220138,0.698167133443332,NA,0.00399914541021258,0.6,30478,0.0203692967287959,1.000298199874
"assessor_intercept[23,2]",-1.59403,-0.123357,1.31972,-0.128728513846002,0.699237979637304,NA,0.00383122388569756,0.5,33310,0.0157228268273133,1.00027135366077
"assessor_intercept[24,2]",-1.19266,-0.3039395,0.498889,-0.3037499193733,0.424384665018643,NA,0.00674830112529241,1.6,3955,0.188903004173985,1.00012375502145
"assessor_intercept[25,2]",-1.1052,-0.264802,0.551686,-0.260100437242053,0.415803269734746,NA,0.00533088510035762,1.3,6084,0.15674079462291,1.00029501922429
"assessor_intercept[26,2]",-1.58177,-0.1265765,1.31168,-0.13000825788293,0.696434131907623,NA,0.00396137252524028,0.6,30908,0.022214876304132,1.00023845403874
"assessor_intercept[27,2]",-1.58461,-0.1293195,1.28754,-0.135211960670603,0.69030983910209,NA,0.00403914331545596,0.6,29209,0.0202503874561279,1.0001376278488
"assessor_intercept[28,2]",-1.22279,-0.3415385,0.492373,-0.345286661408512,0.435610554745232,NA,0.00780357941312564,1.8,3116,0.226401334801035,1.00005049741944
"assessor_intercept[29,2]",-1.6012,-0.1222825,1.28477,-0.130777992284122,0.69399029056778,NA,0.00405382090386588,0.6,29307,0.0242222030632681,1.00015062415574
"assessor_intercept[30,2]",-1.55699,-0.1290675,1.32411,-0.129237596512242,0.693196371977044,NA,0.00371953055529158,0.5,34733,0.0242677439119426,1.00019262274041
"assessor_intercept[31,2]",-1.56553,-0.1297555,1.33276,-0.131608519096573,0.693471667008085,NA,0.00386945140501713,0.6,32119,0.0216404969840658,1.00017717593714
"assessor_intercept[32,2]",-1.60009,-0.131196,1.29708,-0.134859681577132,0.69078878183424,NA,0.00383524450302055,0.6,32442,0.0229153047917328,1.00005305624029
"assessor_intercept[33,2]",-1.6405,-0.1264975,1.26085,-0.130914953674258,0.693855659132072,NA,0.00379193973727799,0.5,33482,0.021146053620776,1.00003233550194
"assessor_intercept[34,2]",-1.54836,-0.1267135,1.34821,-0.130109392047586,0.69462593143531,NA,0.00387017637544431,0.6,32214,0.0203937271057347,1.00031828985194
"assessor_intercept[35,2]",-1.21972,-0.3313715,0.537553,-0.338189117396963,0.445017531442143,NA,0.00824912034544533,1.9,2910,0.246394610186121,1.00157166593174
"assessor_intercept[36,2]",-1.63138,-0.12824,1.29619,-0.131340840117864,0.701892122220891,NA,0.00390595039406999,0.6,32291,0.0223932873788347,1.00006212751159
"assessor_intercept[37,2]",-1.65345,-0.12134,1.26942,-0.126211454326294,0.697994748107377,NA,0.00397174240219688,0.6,30885,0.0214784409648756,1.00011319615618
"assessor_intercept[38,2]",-1.58605,-0.1305345,1.33767,-0.135729533194514,0.698229292073096,NA,0.00401866354588321,0.6,30188,0.018625043234534,1.00017177877991
"assessor_intercept[39,2]",-0.709191,0.179953,1.05965,0.176009595716435,0.457436138184741,NA,0.0093411191192172,2,2398,0.278481065820028,1.00045193779528
"assessor_intercept[40,2]",-1.5528,-0.125243,1.35444,-0.128298945153799,0.694547513274741,NA,0.00412934075896796,0.6,28291,0.0287205116643285,1.00029185585963
"assessor_intercept[41,2]",-1.62337,-0.1289515,1.24719,-0.133397387741214,0.689900036670302,NA,0.004128689684147,0.6,27922,0.0243450436198598,1.0000839650977
"assessor_intercept[42,2]",-1.09168,-0.2563165,0.565283,-0.253340031163913,0.416885761008474,NA,0.00544695948577154,1.3,5858,0.151042212796517,1.00045000832845
"assessor_intercept[1,3]",-1.45711,0.0137106,1.41484,0.00918533320133497,0.696812142057608,NA,0.00434026827442855,0.6,25775,0.0292554310795545,1.00040679258925
"assessor_intercept[2,3]",-1.0604,-0.2262155,0.638118,-0.221816279025062,0.439004931801675,NA,0.00850635812971358,1.9,2663,0.244104950872111,1.00059964837298
"assessor_intercept[3,3]",-1.44484,0.01603515,1.44266,0.0148982193862225,0.695955181574255,NA,0.00420450974895101,0.6,27399,0.0273416213024795,1.00042463817085
"assessor_intercept[4,3]",-1.49299,0.01497485,1.42579,0.01541512561445,0.701530283602285,NA,0.00433237730571609,0.6,26220,0.0240215389388363,1.00018031885731
"assessor_intercept[5,3]",-1.41885,0.01924445,1.48859,0.018455612743735,0.696296339266331,NA,0.00420949310121782,0.6,27361,0.0208858592635968,1.00027793106716
"assessor_intercept[6,3]",-1.02939,-0.1946635,0.648423,-0.184555319378007,0.430260981413434,NA,0.0072139959080517,1.7,3557,0.208084827892871,1.00031876093071
"assessor_intercept[7,3]",-1.45735,0.0170511,1.44567,0.016552859818355,0.698831172053893,NA,0.00418939016171941,0.6,27825,0.0252264737280186,1.00043741925504
"assessor_intercept[8,3]",-0.966541,-0.1460555,0.705914,-0.13947464779463,0.428804053436668,NA,0.00649146265184137,1.5,4363,0.207593005617494,1.00055391522846
